"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SGSM1",-13.2165149249263,436.588997769655,-1.82128995925459,0.070770363142799,0.49217650634254,-4.10349075986956
"NNT",-231.524069091332,7234.78527073363,-1.82128499845285,0.0707711214051204,0.49217650634254,-4.10349540382129
"SOWAHC",125.036827660468,2344.15301887541,1.82115635572216,0.0707907868969221,0.49217650634254,-4.10361582594274
"SLAMF6",-283.23376831967,2406.06457886351,-1.82096440605887,0.0708201384833822,0.49217650634254,-4.1037954948192
"AMMECR1L",-101.291472273731,4153.76128574304,-1.82075808366597,0.0708516990975322,0.49217650634254,-4.10398859724267
"PLA2G2D",-861.799884668301,5129.83459621767,-1.8204582835738,0.0708975795411428,0.49217650634254,-4.10426915160142
"CNGA3",-27.3516798468624,266.373453588702,-1.82040984678789,0.0709049944621477,0.49217650634254,-4.10431447494815
"HOXC11",-25.2822348507509,343.587793890917,-1.82039895345274,0.0709066621514341,0.49217650634254,-4.10432466792274
"CD200",-83.2161282526752,1393.97995887791,-1.82033226949741,0.0709168716821322,0.49217650634254,-4.10438706335925
"TSPAN6",191.321500687923,4253.00006668853,1.8202891391433,0.0709234757288184,0.49217650634254,-4.10442741882132
"NPIPA9",-64.1393550278135,1718.49861751292,-1.82022917004686,0.0709326589424749,0.49217650634254,-4.10448352818901
"TENT2",-198.30329700305,4692.36175381152,-1.82006831739697,0.0709572955683812,0.49217650634254,-4.10463401956206
"PCDHGB2",-5.4841161093497,84.5150116704488,-1.81989042756103,0.0709845499159683,0.49217650634254,-4.10480043628143
"CERS3",-1.43010109469401,9.21282107597101,-1.8198604183347,0.0709891484588865,0.49217650634254,-4.10482850855353
"HIPK1",-326.598192977208,9372.58539048235,-1.81973323696196,0.0710086401731427,0.49217650634254,-4.10494747619206
"TLR7",-67.4157846503556,670.437957652706,-1.81949184477383,0.0710456479463387,0.49217650634254,-4.10517325733336
"LINC02210-CRHR1",-1.79695782736136,6.46589788095427,-1.81947490055812,0.071048246260034,0.49217650634254,-4.10518910470594
"ANKRD10",-637.837892743919,14323.3362424225,-1.81939521704093,0.0710604663990731,0.49217650634254,-4.10526362826247
"ZNF93",-24.2990237482801,369.786511188619,-1.8188921144369,0.0711376616574465,0.492440767632208,-4.10573408206815
"KMT2C",-543.122148172501,16795.3539411709,-1.81874872838029,0.0711596753083834,0.492440767632208,-4.1058681409536
"WDR91",-118.921596937248,2245.73704987624,-1.818537570033,0.0711921041250453,0.492440767632208,-4.10606554569942
"ODAD1",-3.04302685888614,38.6861690184694,-1.81848256250475,0.0712005539621397,0.492440767632208,-4.10611696686572
"PTPRB",-157.138097086796,3934.36140288111,-1.8181786211105,0.0712472581086556,0.49258748325283,-4.10640106592706
"TNFRSF19",-9.77697481605543,135.514790475538,-1.81772571348895,0.0713168997603493,0.492739015618897,-4.10682432429013
"GSDMA",4.81141209547168,68.3346729073818,1.81770443409477,0.0713201731880591,0.492739015618897,-4.10684420823373
"NCAM1",-95.6164095232416,1025.04868752557,-1.81743024243247,0.0713623634698897,0.492798625294887,-4.10710039971953
"ALAD",-308.787702578244,12944.5259205486,-1.81731693027711,0.0713798050196848,0.492798625294887,-4.10720626264909
"NEPRO",-152.294362385594,2893.47167732354,-1.81709732695487,0.0714136174722509,0.492855980012063,-4.10741141161491
"NBPF9",-294.161704970986,8136.49956862655,-1.81685992404361,0.0714501854664436,0.492932304160499,-4.1076331626696
"BLTP2",-746.407132320397,34384.1161065959,-1.81647695681617,0.0715092079392244,0.493163431198277,-4.10799082428267
"MYO3A",-15.6297177723276,109.695190223336,-1.81627413459416,0.0715404830284132,0.493203101691422,-4.10818021607469
"MUC13",6355.07200239299,170851.187154842,1.81563680951242,0.0716388320148167,0.493628968723471,-4.10877521096206
"TJP2",-512.050546868442,21578.7832784429,-1.81554281706774,0.0716533459568069,0.493628968723471,-4.10886294413858
"EPS15",-318.012784111977,6680.62236274757,-1.81535976360549,0.0716816193412884,0.493647759141503,-4.10903379534365
"RHOJ",-52.5244878865819,692.354895656286,-1.81502910642286,0.0717327141720617,0.493823643983228,-4.10934237047594
"GNPAT",-214.035877729253,7096.2672489083,-1.81447287388417,0.071818734116758,0.494147297873738,-4.10986133860765
"FAM167A",-61.8576979123043,457.457696577504,-1.814394434486,0.0718308714410748,0.494147297873738,-4.10993451111389
"VIRMA",-224.832914637791,5681.62491211709,-1.81418765706696,0.0718628752986773,0.494191531057523,-4.11012739015837
"SMG5",-626.050877071266,24025.2688956868,-1.81388945482215,0.0719090501786495,0.494325743129992,-4.11040551298724
"PLEKHA2",-645.937334509777,9432.57103341937,-1.81373127357681,0.0719335535956084,0.494325743129992,-4.11055302585813
"PRELID2",299.802768738413,6867.85694221189,1.81348278597011,0.0719720600838988,0.494414535748759,-4.11078473031167
"IHO1",-2.87957025782138,30.1560475293082,-1.81321871876102,0.072012999549121,0.494519972738882,-4.11103092974542
"ZUP1",-45.037965125322,1144.8333376575,-1.81283573137243,0.0720724099835481,0.494570409044308,-4.1113879435289
"TM4SF18",-27.2221298079796,326.251050566559,-1.81253669226997,0.0721188262592409,0.494570409044308,-4.1116666535063
"OPRL1",-37.2561531375246,304.253586480217,-1.81248279783823,0.0721271942815563,0.494570409044308,-4.11171687956631
"SHLD2",-320.621746784707,7789.91934470178,-1.81232232240444,0.0721521155688142,0.494570409044308,-4.11186642387391
"KLHL5",-247.665830292518,3532.57383926586,-1.81225609311507,0.0721624028297573,0.494570409044308,-4.11192813822417
"RASA1",-144.171202009926,3878.06586234171,-1.81218204708237,0.0721739056874844,0.494570409044308,-4.11199713395645
"ANO7",-502.342445175587,10730.5404176102,-1.81186346994103,0.0722234131332561,0.494575367245019,-4.11229395267639
"NLRP1",-931.565352635035,8419.43247308457,-1.81184800626778,0.0722258169305239,0.494575367245019,-4.11230835896495
"PCSK1",134.803130226716,2157.5932369322,1.81143935746882,0.072289364583153,0.494688496550142,-4.11268902347954
"AMT",-189.242890949333,6130.22392607202,-1.81130326339962,0.072310538404113,0.494688496550142,-4.11281578009456
"N4BP3",-93.4694354848347,827.156161872459,-1.81091460965369,0.0723710342971891,0.494688496550142,-4.11317771942333
"TMEM245",-327.145562062569,9669.11112476002,-1.81056911970757,0.0724248467012575,0.494688496550142,-4.11349940119504
"PRRG4",83.3106666866067,1916.05267653366,1.81048632985669,0.0724377467009134,0.494688496550142,-4.11357647740712
"NUP43",-184.309204881256,3734.83685025428,-1.81038007928287,0.0724543050479892,0.494688496550142,-4.11367539042599
"AKAP11",-300.758980020336,5849.42013489918,-1.81033408320859,0.0724614741594423,0.494688496550142,-4.11371820838412
"CSGALNACT2",-128.485386074057,1813.30179475546,-1.81020519539173,0.0724815662002888,0.494688496550142,-4.11383818525792
"CCDC85C",318.789534306406,13039.4913009739,1.81011894807522,0.0724950136817246,0.494688496550142,-4.11391846523875
"KLHL42",-124.790573428244,2747.72136188957,-1.80994808711757,0.0725216600237808,0.494688496550142,-4.11407749405052
"SNX29",-295.199518454264,3637.13448488907,-1.80993350504073,0.0725239345232122,0.494688496550142,-4.11409106566971
"CHD6",-284.252786564567,4865.26190093262,-1.80946296278397,0.07259736098724,0.49488535614201,-4.11452894734274
"OVGP1",-37.0949352156484,523.79730602573,-1.80942034142689,0.0726040149380354,0.49488535614201,-4.11456860509801
"BCL2L11",-225.768711311836,5132.6348761792,-1.80904366023568,0.0726628435080512,0.495029351906573,-4.11491905664129
"ZFYVE16",-143.42653550278,3299.60105591188,-1.80895705308684,0.0726763750444498,0.495029351906573,-4.11499962342982
"MSL3",-284.647036788891,4388.71321146182,-1.80868241381576,0.0727192985893433,0.49512989952674,-4.11525508442915
"CR1L",-7.31825734282468,52.0290215904174,-1.80853477552082,0.0727423817406549,0.49512989952674,-4.11539239811549
"POT1",-68.5526982114008,873.305103317179,-1.80795776898484,0.0728326545021386,0.495138922667562,-4.11592895353846
"URAD",132.781480409162,2342.89370349253,1.80764606240249,0.0728814595974802,0.495138922667562,-4.11621874162505
"PRCD",-14.56564168212,195.218667474737,-1.80762774361369,0.0728843286822078,0.495138922667562,-4.11623577083213
"RNF144A",-84.469507686782,2185.29882036294,-1.80757127419682,0.0728931734980913,0.495138922667562,-4.11628826397976
"SPMIP7",-1.58240114853143,7.16261998254323,-1.80738261078336,0.0729227303261415,0.495138922667562,-4.1164636316776
"RECK",-54.2890781838839,702.139041459173,-1.80734493451386,0.0729286340415157,0.495138922667562,-4.11649865073947
"KLHL29",-76.587764311778,769.55221906281,-1.80688089018147,0.0730013803021071,0.495138922667562,-4.11692991155163
"PRKCG",-51.22468002632,394.247758946376,-1.80679920526135,0.0730141919123128,0.495138922667562,-4.11700581498025
"LAMB2",-697.637451217324,9175.44702645238,-1.80646360472576,0.0730668476276181,0.495138922667562,-4.11731762889066
"EDC4",-486.874185081029,15784.216691971,-1.80642795136411,0.0730724434846661,0.495138922667562,-4.11735075205374
"ANKRD20A1",10.7697181910629,132.6845425309,1.80640854061412,0.0730754901846477,0.495138922667562,-4.11736878503269
"EMX2",1.28625303583179,7.1608690375504,1.80607924409987,0.0731271923886112,0.495138922667562,-4.11767468067312
"PRSS16",71.6156147634138,1722.95023106685,1.80589879939997,0.0731555364908599,0.495138922667562,-4.11784228038137
"CHRNA1",-3.67165161213128,32.4213303560474,-1.80581553498425,0.0731686186594293,0.495138922667562,-4.11791961234918
"ESYT3",-2.57756965962795,54.0158033930231,-1.80578051190476,0.0731741219223185,0.495138922667562,-4.11795213910257
"ABLIM1",-834.4997662858,26822.6724101141,-1.80553031196646,0.073213446416513,0.495138922667562,-4.1181844885632
"POGLUT2",-11.9141692887478,215.95990808692,-1.80549001822335,0.0732197811098776,0.495138922667562,-4.11822190475425
"SLC46A3",-1018.96278776095,23100.4639804461,-1.80510711000907,0.0732800018211762,0.495138922667562,-4.11857742904441
"GPSM1",-63.12027229766,1018.30100090995,-1.80510160895089,0.0732808672815831,0.495138922667562,-4.11858253617963
"FAM177A1",173.422491415925,4802.59820116591,1.80500856849032,0.0732955062614642,0.495138922667562,-4.11866891195076
"ORC3",-75.8256308548177,1842.24695955689,-1.80497166447451,0.0733013134067672,0.495138922667562,-4.11870317130452
"SPAG5",-241.941362684683,6511.41489428219,-1.80467715864558,0.0733476699173989,0.495138922667562,-4.11897654852864
"LIMD1",-282.60691625291,7376.88241216097,-1.80464838850809,0.0733521997630594,0.495138922667562,-4.11900325239676
"ELF4",-314.334642818636,16421.0386452023,-1.80435384045064,0.0733985895382285,0.495138922667562,-4.11927662324127
"NDUFA1",670.569144703015,14309.654779929,1.8042204721203,0.0734196023298731,0.495138922667562,-4.11940038908911
"TREH",-860.920715439341,21679.2589140043,-1.80421570115235,0.0734203541098948,0.495138922667562,-4.11940481639096
"CXCR4",-1999.65986815815,10923.2957222898,-1.80411940975966,0.0734355284809166,0.495138922667562,-4.11949416931782
"ZNF200",-40.247730095113,1012.20366176658,-1.80311266226879,0.0735943352002553,0.495924263607517,-4.12042810785324
"CD226",-52.2365335885623,611.762390004232,-1.80292228820423,0.0736243971554266,0.495924263607517,-4.12060465933195
"ZNF451",-166.413126817012,3535.19474959317,-1.80268459997498,0.0736619447380362,0.495924263607517,-4.12082506525744
"NUDT9",-165.21805389722,5936.1420375552,-1.80262389931403,0.073671536151997,0.495924263607517,-4.12088134803964
"CHRNA3",-31.6503420470177,201.412529974513,-1.80249160186145,0.0736924442736081,0.495924263607517,-4.12100401058708
"GUCA1B",-17.886232517796,324.896977525828,-1.80240592849214,0.0737059866011586,0.495924263607517,-4.12108344010085
"RBBP6",-327.438498295145,8355.21040932108,-1.8019905010765,0.0737716820921551,0.496193520622626,-4.12146854142869
"FILIP1L",-287.717544535501,3263.23811171284,-1.8015088536936,0.0738479101661101,0.496449157247514,-4.12191492524867
"PDE6G",-45.2587100556321,330.633154733872,-1.80139845331717,0.0738653918857964,0.496449157247514,-4.12201722707093
"SEMA6D",634.149630794989,18998.2092444188,1.80126353045715,0.0738867613456763,0.496449157247514,-4.12214224457574
"SEZ6",4.10468385475868,72.7214055886988,1.80045819561202,0.0740144188377563,0.497134038797637,-4.12288827450819
"AGL",-150.044936770944,3096.64097435671,-1.80027254498328,0.0740438730508552,0.49715906978274,-4.12306020976224
"FAM162A",241.440758030752,5754.78983341928,1.79976523511724,0.0741244091930605,0.497522295055266,-4.12352995674884
"OXCT2",10.7440710653825,217.836983470648,1.79952035212234,0.0741633106049443,0.497522295055266,-4.12375666369974
"NFYA",-167.859610336782,5139.39043385749,-1.79940649236803,0.0741814037847087,0.497522295055266,-4.12386206261692
"ZNF875",-238.62466040557,5810.017723539,-1.79923623176541,0.074208466292944,0.497522295055266,-4.12401965969143
"SRRM4",-0.789366991685112,4.16623016562972,-1.799118533368,0.0742271789353817,0.497522295055266,-4.12412859588073
"ITGAD",-15.5656991086917,94.3168709814608,-1.79880974539212,0.074276291077611,0.497522295055266,-4.12441436420219
"IGF1R",-176.837555781538,5061.96002118304,-1.79879778421887,0.0742781940195841,0.497522295055266,-4.12442543277014
"ST8SIA6",-4.69446958186272,59.6106104874229,-1.79854728496844,0.0743180560172654,0.497562287946766,-4.12465722271134
"OSM",11.278438475803,65.296858322028,1.79835106070223,0.074349293569698,0.497562287946766,-4.12483877036966
"RPE",-99.1292383202726,2838.73736900546,-1.79798746716341,0.0744072038317565,0.497562287946766,-4.12517512015504
"MCM9",-71.3983982173845,1874.52268356876,-1.79789340518779,0.0744221913344607,0.497562287946766,-4.12526212383694
"MOSMO",-44.1809468206017,897.997775116375,-1.79785004261631,0.0744291014131782,0.497562287946766,-4.12530223110773
"FOXN4",-1.07345815636778,6.27774602452419,-1.79779009511044,0.0744386552708602,0.497562287946766,-4.12535767677081
"GLUD2",-1.15944906382722,10.4982964668599,-1.79744180486912,0.0744941824686976,0.497761266260412,-4.12567977760801
"TTYH2",-114.119456840341,1346.99519286631,-1.79725797178525,0.0745235043935018,0.49778506702386,-4.12584976408085
"D2HGDH",-424.597521624695,9621.96772625664,-1.79634244017568,0.0746696764252657,0.498440431151211,-4.1266960952472
"COX6A2",-1.02794281270562,7.8193277244328,-1.79632034640402,0.0746732067989421,0.498440431151211,-4.1267165140991
"PRICKLE3",-43.7965271280734,1378.96264530315,-1.79527871650992,0.0748398058392871,0.499271548124719,-4.12767891302017
"ARHGEF38",72.9540715439348,1722.93257064337,1.79506434149869,0.0748741311929519,0.499271548124719,-4.12787691721324
"ITGA2B",-5.03722055392715,49.6519488147256,-1.7950574797389,0.0748752301006746,0.499271548124719,-4.12788325460878
"DICER1",-342.38345343065,9114.43231077853,-1.79459560555941,0.0749492296674689,0.49929827315769,-4.12830978126128
"CUL2",-132.934427469038,3599.26156635865,-1.79439363026101,0.074981608285306,0.49929827315769,-4.12849626713464
"QRICH1",-287.601788837712,9813.85295127824,-1.79436172565888,0.074986723961561,0.49929827315769,-4.12852572319447
"ZNF236",-79.9543855955017,2297.43372499388,-1.7938413827856,0.0750701979297129,0.49929827315769,-4.12900606311386
"AMPD3",-213.64704378776,3042.26678464468,-1.7938344769713,0.0750713062835749,0.49929827315769,-4.12901243715003
"TM6SF1",-19.6238741400967,206.474900878908,-1.79378937311616,0.0750785455930425,0.49929827315769,-4.1290540672475
"TRAPPC8",-283.065224143081,7923.92545012879,-1.79352041851298,0.0751217256124512,0.49929827315769,-4.12930228756847
"ZNF597",-22.0440509660825,485.719794572071,-1.79340220362114,0.0751407112163718,0.49929827315769,-4.12941137805519
"THTPA",-89.0557458874137,2872.97873762144,-1.79275787010218,0.0752442624220487,0.49929827315769,-4.13000586100801
"DSE",-191.19246036968,2184.65299385433,-1.79272527371178,0.0752495041353754,0.49929827315769,-4.1300359302045
"HOXC5",-9.09145899383859,135.042171027002,-1.79249413821118,0.0752866808866841,0.49929827315769,-4.13024913119071
"STK38L",-135.699163246992,3545.54451822285,-1.79233283320959,0.0753126348046975,0.49929827315769,-4.13039790486981
"ATP6V1G3",-0.502542322186994,1.04487848158416,-1.79229723032061,0.075318364291828,0.49929827315769,-4.13043074019237
"URB1",-138.941690973259,3125.85961204185,-1.79222413110733,0.0753301290997728,0.49929827315769,-4.13049815518349
"FTCDNL1",-14.722341568463,282.305226636289,-1.79199793027245,0.0753665441542188,0.49929827315769,-4.13070675033055
"ENPP5",-16.2299929413168,384.416485615194,-1.79198214765645,0.0753690854686981,0.49929827315769,-4.13072130363693
"KCNC3",-98.9202890470774,951.342084901118,-1.79197034875825,0.0753709853717327,0.49929827315769,-4.13073218343969
"TEKT5",-1.87114912962853,16.804285073676,-1.79193146373466,0.0753772470645237,0.49929827315769,-4.13076803897528
"STARD8",-39.6986842136743,609.458059141248,-1.79151110921882,0.0754449645698918,0.49929827315769,-4.13115559787904
"MRNIP",-122.219028294549,1997.46541479957,-1.79140726121731,0.0754617018180009,0.49929827315769,-4.13125133072195
"KCNK10",-26.5148402225277,573.53397659972,-1.7912085809947,0.0754937317750295,0.49929827315769,-4.13143447075455
"SCML2",-6.70593599329982,157.543381067134,-1.79116714589988,0.075500413090247,0.49929827315769,-4.13147266253177
"RNF212",-12.5345289226538,130.137793770405,-1.79090660224582,0.0755424363469508,0.49929827315769,-4.13171279336267
"HMGB3",150.596266315727,2936.82749154779,1.79088481351334,0.0755459515403318,0.49929827315769,-4.13173287353795
"NPC1",-212.853633307408,7830.87804518719,-1.79081233786592,0.0755576450649102,0.49929827315769,-4.13179966439058
"CES5A",-0.705348806604051,2.74560842256386,-1.79051214184991,0.0756060958552629,0.49929827315769,-4.13207628702096
"BCLAF3",-72.5370070586819,2363.05537569868,-1.79026674283753,0.0756457216062754,0.49929827315769,-4.13230238357688
"ETS1",-1775.73478536819,19631.4141498864,-1.79018267460475,0.075659300445859,0.49929827315769,-4.13237983257837
"PLIN1",-20.7819254650954,179.4526054364,-1.79016805914665,0.0756616613639672,0.49929827315769,-4.13239329692193
"RAB30",-227.423545372973,2486.88598927007,-1.79001111685843,0.0756870169761182,0.49929827315769,-4.13253787196951
"TANC2",-71.7723414488239,1381.02242452436,-1.78986034852703,0.0757113817256906,0.49929827315769,-4.13267674845348
"PTPN5",-3.21590476760182,32.6028692698416,-1.78981490920969,0.0757187261653685,0.49929827315769,-4.13271860160869
"TYRO3",-51.2373965424421,945.968935753587,-1.78973341214846,0.0757319001565509,0.49929827315769,-4.13279366427818
"SIN3A",-313.361293533527,8294.61890132472,-1.78929429906649,0.0758029152896049,0.49959602150625,-4.13319805350403
"HTR6",-13.663217084405,80.62791384617,-1.78911821291916,0.0758314080781859,0.499613409377042,-4.13336018927077
"ERCC4",-37.0131904049769,841.897882302163,-1.78875821652855,0.0758896871828817,0.499826964935926,-4.13369161876717
"BDH2",-478.421294849568,13847.8756150669,-1.78758014869907,0.0760806606117723,0.500786217043225,-4.13477576858773
"CMTR2",-137.542428246694,2351.28415234896,-1.78731529163548,0.0761236504142667,0.500786217043225,-4.13501941905534
"TRIP12",-762.895369384449,20826.6932067108,-1.78726991474976,0.0761310176925689,0.500786217043225,-4.13506115932515
"BRD10",-184.951550337981,4811.43522582022,-1.78715977673101,0.076148901873255,0.500786217043225,-4.13516246650299
"ITGA10",-33.0912613507212,601.935206208637,-1.78685282090397,0.0761987635607496,0.500786217043225,-4.13544477997913
"ABHD2",-825.67469097321,26024.3695390492,-1.78646437093757,0.0762619016933847,0.500786217043225,-4.13580198047798
"SPRR1B",0.423520966680625,0.297495577953122,1.78638439530352,0.0762749061790279,0.500786217043225,-4.13587551336181
"TMEM94",-431.145599808598,20444.0108772049,-1.78625248602139,0.0762963593620003,0.500786217043225,-4.13599678947211
"ANKRD16",-31.5496703954053,748.018502804742,-1.78612122532647,0.0763177120003229,0.500786217043225,-4.13611746099262
"PPP1R15A",389.536801100685,8363.4967811542,1.78603526023801,0.0763316989135027,0.500786217043225,-4.13619648655354
"CLIP3",-160.222494466712,1460.67930378316,-1.7857281905296,0.0763816778215462,0.500786217043225,-4.13647873912768
"KRBA2",-54.520586528683,1376.68978438663,-1.7856168332623,0.0763998090838839,0.500786217043225,-4.13658108541156
"ERMN",-26.0132574026435,255.219729215725,-1.78523233543227,0.0764624405525946,0.500786217043225,-4.13693442410745
"MRS2",-102.669422025479,2994.46203376955,-1.78506437425278,0.0764898133009996,0.500786217043225,-4.13708875170424
"IVNS1ABP",-742.52053502421,23365.5269423547,-1.78456874273936,0.076570633806805,0.500786217043225,-4.13754407339988
"TBC1D20",-195.978587545604,8457.6443395643,-1.78445422379352,0.0765893179295221,0.500786217043225,-4.13764926173353
"PCDHB10",-3.24659639887533,43.1958053360603,-1.78421639860771,0.0766281318571132,0.500786217043225,-4.1378676896341
"RBM14",-330.981200933171,9944.18892800589,-1.78405030596412,0.0766552483907419,0.500786217043225,-4.13802021948375
"ITGAM",-247.317879523839,1904.3322148938,-1.7836372021108,0.0767227266492814,0.500786217043225,-4.13839953269876
"CSTL1",0.697493569420353,5.65096023148777,1.7832313061541,0.0767890752182716,0.500786217043225,-4.13877214784659
"PARP3",217.051529819946,8887.44119039013,1.78303731452378,0.0768208021786615,0.500786217043225,-4.13895020551359
"BLTP1",-856.761215170151,22308.5603355298,-1.78300279285949,0.0768264492631259,0.500786217043225,-4.13898188976626
"VEZF1",-218.345645749839,6039.38282249199,-1.78295370261189,0.076834480078554,0.500786217043225,-4.13902694419348
"MPRIP",-828.512372495039,29995.1977623509,-1.78287019222125,0.076848143374277,0.500786217043225,-4.13910358634893
"VSX1",0.579410181252618,3.13835341356694,1.7826306109839,0.0768873528353276,0.500786217043225,-4.13932344487523
"CEP57",-164.002099001015,3987.28041915372,-1.78245681459632,0.0769158063759645,0.500786217043225,-4.13948291682758
"ZFP57",-8.65269055452532,34.86153457711,-1.78244775849446,0.0769172892577533,0.500786217043225,-4.13949122612106
"GDA",-1856.54888813775,57302.0496530841,-1.78203766977354,0.0769844634941708,0.500786217043225,-4.13986745576926
"KCNJ9",0.948375904767628,14.4178665102922,1.78200770503262,0.0769893737379543,0.500786217043225,-4.13989494330014
"STAR",-10.3305747442723,68.8166814711543,-1.78162804513758,0.0770516099666587,0.500786217043225,-4.14024317907725
"FLACC1",-4.83962433450961,118.003448836339,-1.78153826537004,0.0770663332879132,0.500786217043225,-4.14032551773805
"SNX22",-198.365784291439,1494.55541993006,-1.78142089591488,0.0770855846419083,0.500786217043225,-4.14043315356965
"TBC1D22B",-116.946998624153,4474.91860053034,-1.78140981990465,0.0770874015729586,0.500786217043225,-4.14044331068847
"SRCAP",-815.495463540115,32199.7722863168,-1.7812852909993,0.0771078319744952,0.500786217043225,-4.14055750433547
"TDO2",-82.8698742597356,526.143301530983,-1.7810589735766,0.0771449733770458,0.500786217043225,-4.1407650195214
"KNTC1",-180.797626846921,3018.30738807735,-1.78098787700897,0.0771566442184795,0.500786217043225,-4.14083020437912
"PPARGC1A",-138.08576096189,3473.37205919889,-1.78092099258652,0.0771676249441334,0.500786217043225,-4.1408915251185
"ROMO1",399.228220853024,5900.80905320473,1.78049745351092,0.0772371892133903,0.500786217043225,-4.14127978286402
"AP1M1",-321.495185499789,5724.2836526474,-1.78029618472834,0.077270264753948,0.500786217043225,-4.14146425552627
"ZNF676",-1.83745630196804,7.02123299766094,-1.78024439214016,0.0772787779854604,0.500786217043225,-4.14151172281538
"GBP4",507.938574564821,7940.29649249966,1.78011658102036,0.0772997898122949,0.500786217043225,-4.14162885467217
"IQCE",198.546297122699,8347.12502801816,1.7800565717581,0.077309656807703,0.500786217043225,-4.14168384715304
"DGKD",-490.780603756684,22392.105901643,-1.77988806902099,0.0773373683401766,0.500786217043225,-4.14183825379964
"RNASE7",0.449243285278457,1.4638688969531,1.77965601247346,0.0773755451647997,0.500786217043225,-4.14205087535433
"SLC39A14",-1148.41437231557,43485.1087708618,-1.7794291699294,0.0774128792102903,0.500786217043225,-4.14225869459779
"B3GALNT1",-26.4564589340194,206.174799168118,-1.77939190296945,0.0774190140746675,0.500786217043225,-4.14229283394114
"MS4A1",-2822.82770353534,17509.0730965681,-1.77897011369496,0.0774884766900521,0.500786217043225,-4.1426791782207
"TNNI1",-3.58844194532511,23.9906000041917,-1.77875485099465,0.0775239471346631,0.500786217043225,-4.14287631843589
"FBP2",-3.7708005024825,16.8138068263043,-1.77873759720512,0.0775267907493749,0.500786217043225,-4.14289211870444
"PTGR3",-227.979778668416,8471.33827541395,-1.77863769986865,0.0775432566203427,0.500786217043225,-4.14298359752242
"DIPK1B",-42.6189321050428,306.755224838215,-1.77858115421382,0.0775525782000108,0.500786217043225,-4.14303537585515
"ACHE",191.180811868167,7756.60895604414,1.77856539152389,0.0775551768518694,0.500786217043225,-4.1430498093308
"QRICH2",-36.3488578094148,837.404806761246,-1.77850297032344,0.0775654683739207,0.500786217043225,-4.14310696559119
"ZFP82",-35.9145168391454,414.258342509417,-1.77844238781089,0.0775754578229537,0.500786217043225,-4.14316243645959
"LTF",-618.10446994078,3984.06408251664,-1.77842580066686,0.0775781930614917,0.500786217043225,-4.14317762375753
"NHLRC3",-112.189830232697,3035.23191996172,-1.77825861693461,0.0776057662803464,0.500786217043225,-4.14333069090444
"KCNMB3",-16.7411588801818,247.04141631994,-1.77825294852951,0.0776067012984861,0.500786217043225,-4.14333588044806
"EPC2",-119.385727582701,3127.4406422336,-1.77823419749922,0.0776097943957283,0.500786217043225,-4.14335304729921
"CFAP144P1",-1.89082969432313,19.2188506040226,-1.77818290241524,0.07761825635263,0.500786217043225,-4.14340000786
"THRB",-52.7757650296098,1455.99601713584,-1.77803741782373,0.0776422605317689,0.500786217043225,-4.14353319187937
"PIANP",-16.9030572471138,147.674051433722,-1.77790790202514,0.0776636350890522,0.500786217043225,-4.14365174870014
"SCAMP5",-596.732342405907,13400.7371771862,-1.7777115348325,0.0776960516666731,0.500786217043225,-4.14383148492181
"FOXJ3",-216.780122689469,8192.8543760017,-1.77768431932045,0.0777005453214425,0.500786217043225,-4.14385639400346
"EIF4EBP2",-1323.22353101629,47620.2711810942,-1.77760906140912,0.0777129725502731,0.500786217043225,-4.14392527218834
"PON2",282.251491535569,8141.26427496639,1.77756757843863,0.077719823272233,0.500786217043225,-4.14396323742227
"TRIM44",-461.468451037857,14374.0825532115,-1.77714896075494,0.0777889838941951,0.500898196684726,-4.1443463102788
"TBC1D24",-59.6880722617711,1463.10184786762,-1.77701972327504,0.0778103456983151,0.500898196684726,-4.1444645572048
"RASSF4",-556.296110546178,11314.6215966775,-1.77699177977944,0.0778149651442531,0.500898196684726,-4.14449012328803
"KCNN3",-50.9304372794158,456.972536617081,-1.77583596883004,0.0780062345919151,0.501585509496181,-4.14554727015645
"ZNF461",-26.6130318238916,506.77108440073,-1.77581916228236,0.0780090186768618,0.501585509496181,-4.14556263730592
"RC3H2",-229.62828210803,5688.5522120443,-1.77572010730365,0.0780254292693955,0.501585509496181,-4.14565320595653
"CX3CR1",-22.7670160914039,258.564701572637,-1.77570541309328,0.0780278639241563,0.501585509496181,-4.14566664086978
"CYP3A4",-10280.5710035291,171337.064319236,-1.77549202800934,0.0780632263271002,0.501585509496181,-4.14586172711695
"THUMPD3",-112.927413291852,3077.00564018271,-1.77540604390412,0.0780774794330632,0.501585509496181,-4.14594033147413
"HPCAL4",-18.5426059699703,116.31462392538,-1.7750911087446,0.0781297027735389,0.501676054498976,-4.14622820640731
"ESR2",-29.0341213734517,204.917414084356,-1.77496712401554,0.078150270119631,0.501676054498976,-4.14634152490674
"PPP2R5C",-402.889915056527,9533.12429615118,-1.77485148120357,0.0781694576742091,0.501676054498976,-4.14644721247719
"SIX1",0.752048812585985,4.66894271271563,1.77448650122368,0.0782300408988298,0.501878026211472,-4.1467807306158
"PPP1R3D",-46.7302204941095,1436.00090542299,-1.77434901871764,0.0782528717126456,0.501878026211472,-4.14690634532523
