"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TBX3",1214.75615841322,0.16965639966336,0.169647324192728,1.00005349610243,0.317284619574067,0.700930211301174
"SLC25A13",303.19588880258,0.0980977093303638,0.0981186721849797,0.999786352035254,0.317413912013421,0.701054210722195
"ADORA1",13.0082259148863,0.303334377728452,0.303522396376073,0.999380544401778,0.317610380953001,0.701093746649229
"CHCHD1",289.338493343617,0.108183502409355,0.108261639555655,0.999278256392376,0.317659915556109,0.701093746649229
"CHURC1-FNTB",135.957632082284,-0.181259580696098,0.181401863883257,-0.999215646498262,0.317690237895998,0.701093746649229
"CPLX3",2.02653633333671,-0.58035355767193,0.580722842431735,-0.999364094654416,0.317618346664359,0.701093746649229
"MANEA",146.982034843428,0.140612992894812,0.140729339778545,0.999173257801701,0.317710768067956,0.701093746649229
"MAPRE3",23.0908825510577,0.311029418363641,0.311297402669416,0.999139137353937,0.317727294300003,0.701093746649229
"MTX1",99.8323166258899,0.180239534862476,0.180303486319773,0.999645312142307,0.31748218645948,0.701093746649229
"COL4A4",99.8764491936694,-0.439652452543502,0.440258747596374,-0.998622866538866,0.317977418722118,0.701285458679454
"OR51E2",2.13519794156519,-0.663363741295139,0.664215360236698,-0.998717857200329,0.317931387680445,0.701285458679454
"PCSK6",109.009577903529,0.171874450971542,0.172104412642573,0.998663824666086,0.317957570495996,0.701285458679454
"RPS21",7133.52723989389,-0.155609343902001,0.155825753526786,-0.998611207583554,0.317983068776866,0.701285458679454
"CAMK2N2",1.76685758096089,-0.58801741419852,0.58901056395763,-0.998313867662344,0.318127185122339,0.701417020801397
"USP51",19.9316022175212,-0.189637103212694,0.189951457892849,-0.998345078876242,0.318112055489979,0.701417020801397
"PLK4",54.3807908129706,-0.234121813629425,0.234538584145762,-0.998223019389947,0.318171226495153,0.701421011528803
"ACSS3",74.1454349649071,-0.272529594127254,0.273076564851128,-0.997997005989248,0.318280810469162,0.701476377532154
"PAF1",355.337704963796,-0.10645016139169,0.1066611488442,-0.998021890305923,0.318268743945599,0.701476377532154
"NDE1",193.103027009095,-0.177914048505333,0.178290441707478,-0.997888876158808,0.318333246618659,0.70149885804555
"TDRD9",4.0775396636285,-0.459426400876573,0.460638299107218,-0.997369089298494,0.318585389444773,0.701961360213351
"MACROH2A1",1869.54349546708,0.0971080999312262,0.0973769396359764,0.997239185111431,0.318648424943051,0.702007121618137
"ARF5",535.302937696877,0.22446675379358,0.225198252487405,0.9967517567932,0.318885020436172,0.702248913341871
"PXT1",1.59290262745669,-0.729532485085033,0.73182364487175,-0.996869246022901,0.318827981180502,0.702248913341871
"SPOP",1359.33938318708,-0.0962554069966698,0.0965643268136133,-0.996800890896908,0.318861165754426,0.702248913341871
"PAQR9",1.08786785062765,-1.20603361629186,1.21014315891588,-0.996604085563149,0.318956722074152,0.702313694409331
"DCP1B",81.5494370701837,0.100179501567297,0.100551099742677,0.996304384772202,0.319102273976386,0.702392110140718
"HIPK4",1.28799348664587,-0.599090644834198,0.601470939469629,-0.996042544237416,0.319229474343147,0.702392110140718
"RHPN2",264.352765539446,0.184930004421326,0.185597393024034,0.996404105726736,0.319053838933074,0.702392110140718
"RSPH14",0.984503002064584,-0.495792134807286,0.49771726646443,-0.99613207781434,0.319185975802123,0.702392110140718
"TNFAIP8L3",25.7903884700506,-0.287760312176725,0.288913545403206,-0.996008379514115,0.319246073782424,0.702392110140718
"ZMYND15",20.4900547718867,0.226348440928864,0.227206319635131,0.996224230436705,0.319141208888506,0.702392110140718
"ERG",65.8188256347342,-0.209180045192571,0.210097340266113,-0.995633951993964,0.319428031983595,0.702498009701094
"TRPC1",21.9092130868657,-0.259272944358559,0.260419691201095,-0.995596543267344,0.319446214996402,0.702498009701094
"USP11",249.190793016842,-0.18872910272692,0.18957056726741,-0.995561206823301,0.319463391370484,0.702498009701094
"ZNF623",62.9244591427247,-0.321486766549166,0.322917308736766,-0.995569942679148,0.319459144980704,0.702498009701094
"SNAI1",7.07222827920806,-0.378003252378598,0.37979565976591,-0.995280600656637,0.319599810148361,0.702704957208649
"PCDHA9",1.12823326490514,-0.687754877975411,0.69120273942089,-0.995011794298778,0.319730528096093,0.702899317160558
"C3orf85",1097.46885740575,0.244663736996962,0.246123304280306,0.994069772110317,0.320188900421374,0.703534521378304
"CEBPZ",672.243625636353,-0.064843528150727,0.0652200787454708,-0.99422646212659,0.320112627891703,0.703534521378304
"FZD8",22.969563038603,-0.230339314042844,0.231695690525251,-0.994145870907949,0.3201518560681,0.703534521378304
"GRIP1",38.4436137214686,-0.199429581369837,0.200591479038826,-0.994207641946927,0.320121788426442,0.703534521378304
"GSDME",262.848265048888,0.203365341758352,0.20462517300331,0.993843224533579,0.32029919875977,0.703652613867041
"NELFCD",278.224673532019,-0.0835894748769124,0.0841227690014674,-0.993660525790043,0.320388166678301,0.703652613867041
"RAP1B",1333.67738445082,-0.0821179154858673,0.0826459100377629,-0.993611365019099,0.320412109017787,0.703652613867041
"TMEM165",324.367722522741,-0.114487773997057,0.115204843101522,-0.993775703475997,0.320332077279059,0.703652613867041
"GPR137C",16.7582683995693,-0.499360540653512,0.502623190859756,-0.993508755135904,0.320462085978146,0.703669326548258
"BTN3A2",926.709638011664,-0.191134351616702,0.19240335166409,-0.993404480553936,0.320512878963055,0.703687826397539
"ZRANB2",615.522332947457,-0.106955522532552,0.107680465940356,-0.993267642357667,0.32057954192867,0.703741159383198
"ABCC4",188.728194035915,-0.135846663966697,0.136859000180037,-0.99260307168686,0.320903427267234,0.704265991474826
"HSD17B13",3.40718492885076,-0.309473578470021,0.311768963475533,-0.992637544866803,0.320886621153416,0.704265991474826
"FAM149B1",175.57150566629,0.272530568110694,0.274588786885499,0.992504359707653,0.320951553793996,0.704278551587327
"SVIP",802.628714274821,0.085010918296442,0.0856807538552237,0.992182193449027,0.321108657133376,0.704530209554588
"BNIP3L",606.295654310823,0.0879738033726271,0.0886798356844145,0.992038412043298,0.321178787882988,0.704558235842252
"CFAP119",10.0948916099439,-0.327763159024624,0.33041238198692,-0.991982071173103,0.32120627140692,0.704558235842252
"AKTIP",310.270678499519,0.243974941119534,0.245998380846817,0.991774581115871,0.321307499949861,0.704653035780871
"GLUD1",1859.25810600602,0.126160095593496,0.127224631809135,0.991632624905252,0.321376768381004,0.704653035780871
"MCAT",71.2048837413628,0.141602241133296,0.142790865924312,0.99167576452932,0.321355717097063,0.704653035780871
"MEDAG",23.9113200952688,-0.262615123101704,0.264969183346532,-0.991115720646843,0.321629077485874,0.705049111926981
"SLCO2B1",863.213879890303,-0.136852847901005,0.138083361304362,-0.991088619282337,0.321642309655652,0.705049111926981
"C19orf44",65.3192988425046,-0.442630142589698,0.44673500156916,-0.990811422957585,0.321777670439121,0.705070026121466
"HNF4A",2342.96794690006,0.178866895163743,0.180526241272147,0.990808283068929,0.321779203925626,0.705070026121466
"MCM4",441.224202178144,-0.156203074619235,0.157643229536862,-0.990864467050959,0.321751765018198,0.705070026121466
"ADCYAP1R1",10.7488431038052,-0.433944579798912,0.438031302746717,-0.990670249084531,0.321846622894745,0.705075753468604
"CCDC175",15.6034656793427,-0.359812549198083,0.363279944422545,-0.990455307875658,0.321951623475579,0.705075753468604
"MS4A14",6.9172029560447,-0.366077930522436,0.369604102431189,-0.990459597484016,0.321949527747339,0.705075753468604
"TRPT1",139.119738677062,0.198528011806397,0.200436535396674,0.99047816513841,0.321940456448997,0.705075753468604
"EXOSC8",142.850214105418,-0.133005332989775,0.134301770201677,-0.990346834520826,0.322004622105977,0.705098848854076
"HSPA12A",18.6106171372667,-0.271790290033501,0.274503500278773,-0.990115935707499,0.322117455137211,0.705252941256782
"EXOSC10",341.126249847572,-0.0673809094008904,0.0680802382364175,-0.989727873261863,0.322307147236529,0.705575248247201
"ASIC4",2.5837494172207,-0.47343743910426,0.478581845077008,-0.989250728949152,0.322540484081504,0.70599300212305
"SECTM1",1700.05568144529,0.192898369863472,0.195039053853453,0.989024331549569,0.32265123724588,0.706142363870974
"BTN3A3",342.411336159681,-0.146519279204764,0.148165448109498,-0.988889657300415,0.322717131389655,0.706193522430933
"CISD2",425.858928328433,0.0818156722858946,0.082743093826124,0.988791553501997,0.322765137670899,0.70620552912343
"ADAM23",16.9604703121205,-0.243350803238767,0.246196347632957,-0.988441971533905,0.322936240575952,0.706247646777122
"CBX7",558.899949026471,-0.178501756298731,0.180611685789437,-0.988317868351187,0.322996997105125,0.706247646777122
"FUT1",9.29032388371908,-0.284015677513947,0.28732641484715,-0.988477434854137,0.322918880357647,0.706247646777122
"PDGFA",549.717325073657,0.138170849159056,0.13979223857938,0.98840143460895,0.322956085201194,0.706247646777122
"TRIB2",246.380950735195,-0.226653005210128,0.229318217488015,-0.988377668782347,0.322967719998625,0.706247646777122
"JADE2",405.522788826343,-0.118616207710138,0.120061926650272,-0.987958556217867,0.323172945641764,0.706276086107019
"UBL3",617.969940858072,0.114767802950258,0.116168333966747,0.987943951947438,0.323180098405283,0.706276086107019
"UNC5C",73.8678469182323,-0.210387323432493,0.212948965346304,-0.987970629912925,0.323167032361269,0.706276086107019
"WTAP",704.833071310837,0.115228997175118,0.116617015841705,0.988097631751515,0.323104835502962,0.706276086107019
"CLPTM1L",1549.06622030273,0.141947541642786,0.143715670338756,0.987697036156166,0.323301046482009,0.706447451785251
"GMEB1",237.683204472804,-0.0768532638832091,0.0778345898606949,-0.987392161001398,0.323450425802245,0.706608166795488
"KIAA0408",34.590202907359,-0.285931138795018,0.289587684745934,-0.987373268465734,0.323459684035529,0.706608166795488
"FAHD2B",36.0367215618436,-0.241226773228716,0.244345722441066,-0.987235507210067,0.323527198767517,0.70666270966987
"PROSER3",70.8710871963965,-0.115065549109984,0.116581794575075,-0.986994148866744,0.323645507021045,0.706828169114074
"RSRC1",357.272515155779,-0.0885589606286159,0.0897361694098711,-0.986881446032333,0.323700760986464,0.706855895243778
"ANKMY1",99.7511640682042,-0.138980286001537,0.140876589931573,-0.986539254456988,0.3238685623184,0.70688094989871
"FMR1",483.270313843673,-0.0887459184710807,0.0899426597253302,-0.986694397765151,0.323792477288823,0.70688094989871
"GOLGA8N",9.70149749462089,-1.36123331744999,1.37996759580664,-0.986424117194067,0.323925035202546,0.70688094989871
"IL13RA2",3.66940936566189,0.616142432971102,0.624567709530122,0.986510227105146,0.323882799139842,0.70688094989871
"ZNF738",53.3574563831442,-0.171447298370521,0.173766155924957,-0.986655298080964,0.323811651369639,0.70688094989871
"GRPEL2",143.888607983399,0.101179086384736,0.102593525156433,0.98621317700566,0.324028514444992,0.70701387236165
"FBXW2",651.886397638231,-0.0900558457398981,0.0913436838347821,-0.985901180674809,0.324181607462606,0.707246585962851
"GABRG1",1.5501525025384,0.589946984312574,0.59849818310465,0.985712239345963,0.324274341700949,0.707246585962851
"NR4A3",49.7895199462803,-0.393512352275352,0.39924035114339,-0.98565275566051,0.324303540446136,0.707246585962851
"SERINC5",480.328815687675,0.182119468383752,0.184778215482542,0.985611144193339,0.324323967276679,0.707246585962851
"SH2B1",363.130192549546,0.0940198607832256,0.0953999487648166,0.985533661186828,0.324362005472511,0.707246585962851
"TNPO1",1445.25202810318,-0.123097787249128,0.12491209876205,-0.985475293979506,0.324390661199651,0.707246585962851
"CDC25C",38.8920587793308,0.177609350603686,0.180336331629821,0.984878360330999,0.324683823951605,0.707445481423968
"DEFB4A",1.81565619790459,-1.64470697039195,1.66999758280313,-0.98485589879194,0.324694858504119,0.707445481423968
"H3-7",14.876062830959,0.331044393019287,0.336017311034503,0.985200411252903,0.324525638667995,0.707445481423968
"PGK1",2845.86340068033,0.0832019639622545,0.0844692252220178,0.984997361388927,0.324625367051306,0.707445481423968
"SMPD2",116.887199305982,-0.134091168524036,0.136117782691684,-0.985111319567715,0.324569393787268,0.707445481423968
"PFDN5",1961.22199130101,-0.171684900569842,0.174387523244762,-0.984502201621805,0.324868649486537,0.707731295818717
"ADGRE2",69.321963394248,0.23675230666475,0.240519245290773,0.984338306810047,0.324949200594073,0.707813937398945
"DPYD",361.029082281124,-0.130341548591425,0.132453975794514,-0.984051613472395,0.325090136035321,0.707868789324813
"E2F4",351.063615390303,0.114565901667863,0.116427238860077,0.984012871812151,0.325109184079589,0.707868789324813
"KCNAB1",108.896102430755,-0.708287212289308,0.719714064267626,-0.984123066998911,0.325055006509782,0.707868789324813
"LYAR",121.253722479413,-0.143755655576302,0.146114878864265,-0.983853641009724,0.325187480435205,0.707868789324813
"SAP30",64.4855622436661,-0.129507251683928,0.131621610883214,-0.983936078694847,0.325146942963412,0.707868789324813
"PRDM10",89.8690007682947,0.137418537806951,0.139693482433555,0.98371474039466,0.325255790127094,0.707924704261682
"AGL",316.933497926634,-0.0863419474049797,0.0878125229832466,-0.983253236232064,0.325482819485895,0.707954969727767
"CCNE2",65.4754272670821,-0.265773252279267,0.270279663046217,-0.983326859608449,0.325446594772462,0.707954969727767
"NOL8",235.631055694844,-0.0759921881177116,0.0772769957616146,-0.983373995957783,0.325423403777227,0.707954969727767
"PGM2",210.506720843198,0.0918981317804392,0.0934499027325069,0.983394622073502,0.325413256105183,0.707954969727767
"SIAH2",214.934629272535,0.109586103441518,0.111433692299776,0.983419836315869,0.325400851438263,0.707954969727767
"FLNC",362.386086789317,-0.288075358675875,0.293181405488077,-0.982584001861572,0.325812221347506,0.708029484279726
"GUCA2A",7172.98462026803,0.246968659126388,0.251335887623985,0.982623935885628,0.325792559461106,0.708029484279726
"IPO9",422.864117859427,-0.101822422478911,0.103620476639494,-0.982647694559068,0.325780862024364,0.708029484279726
"MARVELD2",58.0409471477045,1.44903242685563,1.4747827351736,0.982539591965769,0.325834087876867,0.708029484279726
"SEZ6",6.50926916224777,-0.436583629072522,0.444364087479058,-0.98249080286691,0.325858111736662,0.708029484279726
"STAMBPL1",122.093207594072,0.136827352394773,0.139190939841617,0.983019099881551,0.325598038400603,0.708029484279726
"ZNF354C",99.4215476910472,-0.361641396083274,0.368072532930233,-0.982527528485322,0.325840027854054,0.708029484279726
"ZNF70",48.2660770542008,0.16703562210815,0.169987017891486,0.982637522441741,0.325785870170336,0.708029484279726
"ISLR",232.032037926823,-0.280104373782728,0.285150379633906,-0.982304053539553,0.325950078157176,0.70804405546855
"TYSND1",165.627600944287,-0.132631060551092,0.135012843492825,-0.98235884172116,0.325923095465337,0.70804405546855
"PAXBP1",245.752056605314,-0.107044798282766,0.108998182844483,-0.982078741950181,0.326061057375583,0.708192507120577
"COL13A1",35.5474587726911,0.171773006306502,0.17496296228512,0.981767821389423,0.326214244380526,0.708361777835886
"DHX37",114.485588373583,0.141213218325037,0.14385132374307,0.981660888830294,0.326266939637818,0.708361777835886
"NRP1",255.433288270419,0.13776065008014,0.140322354646553,0.981744144952066,0.326225911406747,0.708361777835886
"CCL13",177.767945952044,0.320482777376878,0.326554803387829,0.981405797899904,0.326392668143644,0.708542128505789
"DSG1",1.1310145488439,-0.491291631917791,0.50083233106028,-0.980950313007366,0.326617244554216,0.708676244742499
"HNRNPA1L2",64.5158399294105,-0.210208547623728,0.214275263292052,-0.981021067920559,0.326582352324386,0.708676244742499
"KIF5B",2397.91539761893,0.0982133372158141,0.10010800337873,0.981073779328629,0.326556359681614,0.708676244742499
"SOS2",760.344694386364,0.115630855278665,0.117878282603174,0.980934339431511,0.32662512213281,0.708676244742499
"AIM2",101.376372266534,-0.379146194611761,0.386550596642913,-0.980844934413611,0.326669215669732,0.708679336867631
"NFIA",925.302405838842,-0.108390610972151,0.1105548188647,-0.980424119773579,0.326876808592704,0.708873998851301
"PTCD2",60.4253404074764,-0.108559844213891,0.110729760785384,-0.980403492646398,0.326886986405088,0.708873998851301
"RUVBL1",251.744806755133,-0.272360321007678,0.27778438131453,-0.98047384708534,0.326852273048319,0.708873998851301
"GRAMD1A",145.769486606398,0.206374098304468,0.210523448750586,0.980290316965907,0.326942833076582,0.708902547593858
"MLF1",17.7470431786335,-0.226070478198713,0.230664866976142,-0.980081974174661,0.327045656272143,0.709032933693254
"ARHGEF26",159.091359565816,-0.180367149637888,0.184065448485481,-0.979907696539334,0.327131683456334,0.709126876863255
"CD96",230.369713463495,-0.158801676888605,0.162198238017347,-0.979059198359614,0.327550730283744,0.709907031230196
"PRR11",283.93377750209,-0.153727208408738,0.157023781890228,-0.979005896802339,0.327577065888869,0.709907031230196
"FRA10AC1",236.278177374595,-0.102762892303138,0.104982810081326,-0.978854464112097,0.327651894307092,0.709976557409849
"ASMTL",157.382865298533,-0.11154966100406,0.113985201568956,-0.978632835391154,0.327761429143013,0.710102627605772
"HOGA1",1.5925251593109,-0.578329423993367,0.590998216229014,-0.978563738624318,0.327795583470014,0.710102627605772
"CACNA2D4",80.2091108194469,-0.140091835280745,0.143279176990619,-0.977754327063992,0.328195845182484,0.710506359832621
"CDC40",370.477703412142,0.0547358742805467,0.0559779436802357,0.977811450045681,0.328167586931763,0.710506359832621
"MAF",2802.05937041321,0.158124057215788,0.161698287322569,0.977895683584755,0.328125920199768,0.710506359832621
"PARK7",1379.30289145705,-0.0920169921351589,0.0940846085762944,-0.978023860943644,0.328062522922805,0.710506359832621
"PRR16",21.357248926507,0.233494135065592,0.238776842003397,0.977875966138583,0.328135673270092,0.710506359832621
"TMEM143",43.4587520010424,0.171496431509587,0.175424289207678,0.977609385132284,0.328267553800271,0.710568982284466
"HINFP",112.210275162094,-0.113435399633781,0.116071864091676,-0.977285929897596,0.328427616788124,0.710730200291069
"PCMTD1",738.642586692347,-0.0913863864897168,0.0935089570012421,-0.97730088560931,0.32842021478448,0.710730200291069
"VPS52",94.9938227876093,0.733229269709285,0.750400916056251,0.977116703911808,0.328511379040423,0.71081885024523
"PLPP2",592.554965162443,0.133176583939069,0.136332012529487,0.976854822782467,0.328641030368091,0.711006756986274
"CLCNKB",0.863673507774493,-0.713986584709326,0.731022923126439,-0.976695206294966,0.328720069092726,0.711085129924602
"ARID3B",115.938691004991,0.119756934637862,0.122765106935526,0.975496520365154,0.329314026881753,0.71116586561943
"ARPIN-AP3S2",159.952691890135,-0.27980670109697,0.286795009309758,-0.975633089886722,0.329246320590548,0.71116586561943
"BORCS8",108.978367766262,0.193130897208451,0.197973083612926,0.975541188144837,0.329291881199195,0.71116586561943
"C17orf113",20.9837000518408,-0.212626950350332,0.217798875175575,-0.976253666043621,0.328938774722675,0.71116586561943
"CDYL2",204.146798094934,-0.137914370520417,0.14137584912862,-0.975515771402694,0.32930448235873,0.71116586561943
"DYNC2LI1",142.70168267955,0.116008353687259,0.118888941698755,0.975770765806,0.329178074917492,0.71116586561943
"GSTO1",1208.94104293193,0.108391546805059,0.111079239333263,0.975803826670608,0.329161688079218,0.71116586561943
"HEY2",14.1467630034697,-0.311592638894654,0.319232740831041,-0.976067298371409,0.329031115465236,0.71116586561943
"IGFBP7",1401.32751256236,-0.222830979700424,0.228329234510719,-0.975919619657657,0.329104298680303,0.71116586561943
"MAP2K1",233.743582109859,0.211319791905421,0.216449432669718,0.976300973853215,0.328915337503209,0.71116586561943
"NAMPT",1129.01541832558,0.156767219674106,0.160561424840057,0.976369136174952,0.328881570451603,0.71116586561943
"PRICKLE2",100.653596464133,-0.191233809752354,0.195843774347363,-0.97646101025998,0.328836060343912,0.71116586561943
"TMEM9",256.278570628462,-0.142837093751536,0.146386936141378,-0.975750278792541,0.329188229707788,0.71116586561943
"SYNDIG1",34.0505443801604,-0.218417461067577,0.223949387560671,-0.975298318279188,0.329412304442789,0.711285616808409
"LRRC14",155.597729348114,-0.148280332939798,0.152125382581789,-0.974724470192056,0.32969695142169,0.711715189259534
"NUP58",247.489737336378,-0.0873225295467332,0.0895822305496267,-0.974775120143479,0.329671821019963,0.711715189259534
"BCL9",100.586182841796,0.115128511233402,0.118142698518877,0.974486893195576,0.329814843816082,0.711877159316608
"CTDP1",226.842757731481,0.151178704912761,0.155174958692233,0.974246786896858,0.329934019056012,0.712041855834369
"ANKRD30B",5.66168343972437,0.373238133318638,0.383382841380272,0.973538961667895,0.330285505868406,0.712506306730788
"AOAH",164.995208666527,-0.196827855179622,0.202269628999718,-0.973096436439783,0.330505374986329,0.712506306730788
"ATF3",170.084652961655,0.242584510719121,0.249354153691406,0.972851292540878,0.330627215747678,0.712506306730788
"DPY19L2",36.0962361617526,-0.441236557315601,0.453498072773875,-0.972962364794021,0.330572007314451,0.712506306730788
"GATD3",143.707148277883,-0.457994317658497,0.470669079313281,-0.97307075775346,0.330518136375303,0.712506306730788
"H4C1",64.683166809457,-0.51241715505903,0.526692547276547,-0.972896156797106,0.330604915263107,0.712506306730788
"KAT2B",456.507067165491,0.147927203826353,0.151939039551748,0.973595754341805,0.330257295226368,0.712506306730788
"PHETA1",451.883565426545,0.144685051583562,0.148670849958336,0.973190451417404,0.330458655624821,0.712506306730788
"TCTN2",30.7891790865034,0.187170400708977,0.19238030459893,0.972918725225983,0.330593697638352,0.712506306730788
"TRAPPC2B",35.9175126527394,-0.140331948425197,0.144184414950913,-0.973280978204004,0.330413673708004,0.712506306730788
"TREML1",5.49326633598592,-0.576102188104833,0.592224148928928,-0.972777265409976,0.330664014226077,0.712506306730788
"YBEY",73.8143153692111,-0.169388818806609,0.173964012459262,-0.973700344180527,0.330205346365586,0.712506306730788
"IVNS1ABP",1181.6653501149,-0.100803422335112,0.103644371896477,-0.972589446880886,0.330757389671852,0.712522631006459
"NMT1",1036.78224460423,-0.0933908607212484,0.0960151280142222,-0.972668189406725,0.330718240134635,0.712522631006459
"ANKIB1",501.701929381968,-0.0880802658514985,0.0906472589072083,-0.97168151484495,0.331209015703786,0.712531286049364
"ANKRD24",13.4563291550423,-0.312536124640665,0.321845408731817,-0.971075293173099,0.33151078607228,0.712531286049364
"CDK16",369.165842008964,0.162272513694927,0.167040945443065,0.971453515570746,0.331322490343642,0.712531286049364
"EMC3",563.645968327127,0.0998428643398331,0.102714652059133,0.972041109406214,0.331030097521324,0.712531286049364
"FAM83E",846.160751065418,0.131152891596127,0.134899857746624,0.972224091165943,0.330939077979819,0.712531286049364
"GAPVD1",483.994381071607,-0.0509027289597578,0.0523743091406573,-0.971902633083952,0.33109898974727,0.712531286049364
"GIGYF2",957.83092356329,-0.0647547375903049,0.0666866875387687,-0.971029451007884,0.331533613016406,0.712531286049364
"ITM2A",206.002402990884,-0.175852329782729,0.180918225281544,-0.971998976383215,0.331051057796604,0.712531286049364
"NTPCR",329.615831394739,0.0741399209166802,0.0762681652732341,0.972095246438283,0.331003166769094,0.712531286049364
"NXPH4",1.32347075431582,-0.641049007421214,0.65998039698489,-0.97131522443672,0.331391329724678,0.712531286049364
"PCDHB5",4.38046694899259,-0.396163368118175,0.40773147938674,-0.971628113468295,0.33123559117443,0.712531286049364
"RPL35A",5745.80043082037,-0.117383544316757,0.120877464158826,-0.971095357878468,0.331500795242878,0.712531286049364
"SAMD14",85.3942554860159,-0.583248411282462,0.600526268788949,-0.971228806457826,0.331434352073751,0.712531286049364
"SEPTIN8",554.682052993315,-0.104016312622377,0.107098987885784,-0.971216578940083,0.331440439715981,0.712531286049364
"SLC35B2",190.177062588125,0.246546831066248,0.253523825610632,0.972479925594449,0.330811846906943,0.712531286049364
"STXBP6",273.260811441189,0.133737860728756,0.137575967080802,0.972101912612454,0.330999850743582,0.712531286049364
"TOP2B",1178.9930057347,-0.0915594506024556,0.0942169302709925,-0.971794032549211,0.331153025201329,0.712531286049364
"ZNF462",357.639004042584,0.107831234742486,0.111022801651783,0.971253050167955,0.331422282214372,0.712531286049364
"NEU1",349.817964166903,0.343069583005692,0.353406252660233,0.970751310774123,0.331672133748663,0.712736766649184
"ARHGEF28",95.7126138233217,0.125385582781425,0.129237839329637,0.970192502689667,0.331950547098839,0.712867135804201
"CADM4",20.7694824171176,-0.277206983782851,0.285649205176909,-0.97044549313964,0.33182448168758,0.712867135804201
"LEAP2",405.061140451297,0.191811283965829,0.197778462662387,0.969828976238204,0.332131746899378,0.712867135804201
"MZF1",109.355013074678,-0.156630337100334,0.161500234576393,-0.969845879859976,0.33212331987075,0.712867135804201
"NID2",49.8220820496256,0.235091507386207,0.242272660944632,0.970359207966653,0.331867474203918,0.712867135804201
"RHOU",878.066948145785,0.164094019020357,0.169106614564494,0.97035837091857,0.331867891289767,0.712867135804201
"RPP30",134.448132575632,-0.0949102672954532,0.097859366561425,-0.969863903992056,0.33211433438193,0.712867135804201
"SOX15",6.05746029784659,-0.359520540995585,0.370724075890382,-0.969779316684818,0.332156504669714,0.712867135804201
"SPRY2",161.660908894848,0.128366668580123,0.132316138327779,0.970151261988371,0.331971100317837,0.712867135804201
"ZMYM2",540.480526968184,-0.0757460099951532,0.0781073287646324,-0.969768281583475,0.332162006381402,0.712867135804201
"EIF3J",754.346030889036,-0.0795580898575427,0.082070279406662,-0.96938977706325,0.332350751007218,0.713087924490232
"ZRANB1",393.014806089798,-0.130872161200467,0.135003383655154,-0.969399119171412,0.332346091648664,0.713087924490232
"AAAS",148.4022201075,-0.14137506522552,0.145912943667211,-0.968900096676546,0.332595037234071,0.713183446750882
"ALG1",247.38681708247,0.169481244102667,0.174926681515332,0.968870172546048,0.33260996920539,0.713183446750882
"HOXB2",41.9740823947828,-0.295186142598077,0.304590734183578,-0.969123842159188,0.332483403228112,0.713183446750882
"RPP21",57.0606676544797,0.781103662923633,0.805997545564486,0.96911419547386,0.332488215778539,0.713183446750882
"ZNF736",106.047806156252,-0.153486411425484,0.158415703590994,-0.96888381610048,0.332603161095452,0.713183446750882
"DCBLD2",95.9270203982241,-0.146340596880904,0.151136231931286,-0.968269454722397,0.332909815567558,0.713391290283244
"FAM83F",384.818576430808,0.135064572813661,0.13947191895624,0.968399759782744,0.332844759400132,0.713391290283244
"LGALS2",1303.98157250022,-0.161932385077281,0.167228741912882,-0.968328669013364,0.332880251194457,0.713391290283244
"OPHN1",146.524657698273,-0.248887269221051,0.256978376141789,-0.968514444513906,0.332787508637498,0.713391290283244
"VAMP4",148.267585429271,-0.0843125341756611,0.0870776206522874,-0.968245727709216,0.332921662411068,0.713391290283244
"RGS3",632.343600466794,0.0983626612368399,0.101614545226837,0.967997849296696,0.333045443810538,0.713493346580228
"ZNF417",110.386845772009,-0.131041051899382,0.135376021907143,-0.967978302607124,0.333055205974863,0.713493346580228
"ABHD10",227.907868152243,-0.102914403669095,0.106443118614718,-0.966848820369543,0.333619614742527,0.713919873831501
"ADAP2",126.437821062964,-0.167647342669934,0.173365753981294,-0.967015335035676,0.33353636764895,0.713919873831501
"CEP68",251.89889720998,-0.291104076955756,0.300979897607471,-0.967187773235959,0.333450173279811,0.713919873831501
"COL17A1",1935.47337238099,0.172266175815261,0.178113858040293,0.967168853174191,0.333459629895135,0.713919873831501
"HECW1",2.3198245716672,-0.381784753556332,0.394752863600403,-0.967148787913042,0.333469659092487,0.713919873831501
"MDP1",81.6657150652721,-0.116200381348547,0.120187694626755,-0.966824280217785,0.333631884442584,0.713919873831501
"TMF1",894.274211202943,0.0778971753752375,0.0805716943716954,0.966805724798094,0.33364116206154,0.713919873831501
"TRIM59",99.8481096141956,-0.169311879731567,0.17500845224192,-0.967449729213771,0.333319260364967,0.713919873831501
"TTC7A",503.173071265449,0.0875266582141574,0.0904960532966345,0.967187573664193,0.333450273028763,0.713919873831501
"RIOK1",151.903598817777,-0.0857017843804747,0.0886688049648092,-0.966538168801169,0.333774957251761,0.714114165270449
"GTF3C3",247.046428846624,-0.0622439006711285,0.0644191013789827,-0.966233606782913,0.333927299944994,0.714348084078621
"EGFLAM",20.7841143095478,-0.290339086391464,0.300573673166421,-0.965949822993013,0.334069289669365,0.714559798083514
"FBXO42",109.649305315891,0.426405727360175,0.441602745340983,0.965586676846691,0.334251044710177,0.714856502909005
"CD160",75.8783791379149,-0.257438569187331,0.266988475996782,-0.964231014938765,0.334930118101176,0.715241916381057
